SNID,IAUC,FAKE,RA,DECL,PIXSIZE,SNTYPE,NOBS,PTROBS_MIN,PTROBS_MAX,MWEBV,MWEBV_ERR,REDSHIFT_HELIO,REDSHIFT_HELIO_ERR,REDSHIFT_FINAL,REDSHIFT_FINAL_ERR,HOSTGAL_OBJID,HOSTGAL_PHOTOZ,HOSTGAL_PHOTOZ_ERR,HOSTGAL_SNSEP,PEAKMJD,SEARCH_TYPE
2503        ,UNKNOWN ,0,-30.302551,-0.735932,0.40000000596,110,94,117318,117411,0.0873000025749,0.0146000003442,0.589348018169,0.00017499999376,0.587499976158,0.00017499999376,1237656567582687488,0.0869000032544,-9.0,0.233999997377,53646.0,110
2505        ,UNKNOWN ,0,-33.620483,-0.375722,0.40000000596,5,94,117413,117506,0.0693000033498,0.0115000000224,-9.0,-9.0,-9.0,-9.0,1237656568118116864,-9.0,-9.0,0.0989999994636,53643.0,5
2506        ,UNKNOWN ,0,-29.199554,-0.717299,0.40000000596,5,95,117508,117602,0.0719000026584,0.0120000001043,-9.0,-9.0,-9.0,-9.0,1237656567583212032,-9.0,-9.0,0.206000000238,53641.0,5
2507        ,UNKNOWN ,0,-29.707428,-0.237494,0.40000000596,5,94,117604,117697,0.0566000007093,0.0093999998644,-9.0,-9.0,-9.0,-9.0,1237656568119821312,-9.0,-9.0,0.217999994755,53643.0,5
2509        ,UNKNOWN ,0,-28.07193,-0.765096,0.40000000596,5,100,117699,117798,0.0820999965072,0.0137000000104,-9.0,-9.0,-9.0,-9.0,1237656567583670528,-9.0,-9.0,0.163000002503,53642.0,5
2512        ,UNKNOWN ,0,-25.118134,-0.70085,0.40000000596,5,100,117800,117899,0.0799999982119,0.0132999997586,0.0976729989052,6.00000021223e-06,0.0963639989495,6.00000021223e-06,1237656567584981248,0.0908999964595,-9.0,0.624000012875,53720.0,5
2513        ,UNKNOWN ,0,-24.206512,-0.725211,0.40000000596,110,100,117901,118000,0.0683000013232,0.0114000001922,0.493723988533,2.40000008489e-05,0.491935998201,2.40000008489e-05,1237656567585374976,0.394800007343,-9.0,0.21099999547,53646.0,110
2514        ,UNKNOWN ,0,-20.092194,-0.840503,0.40000000596,5,206,118002,118207,0.0498000010848,0.00829999987036,-9.0,-9.0,-9.0,-9.0,1237656906346266880,0.480899989605,-9.0,0.887000024319,53660.0,5
2516        ,UNKNOWN ,0,-16.95108,-0.664046,0.40000000596,5,95,118209,118303,0.0825000032783,0.0137000000104,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,53642.0,5
2517        ,UNKNOWN ,0,-12.007782,-0.293302,0.40000000596,110,100,118305,118404,0.0450999997556,0.00749999983236,0.584527015686,0.00018600000476,0.582584023476,0.00018600000476,1237663783655244032,0.0584000013769,-9.0,0.237000003457,53693.0,110
2519        ,UNKNOWN ,0,-4.718842,-0.235163,0.40000000596,5,90,118406,118495,0.0296000000089,0.00490000005811,-9.0,-9.0,-9.0,-9.0,1237663783658455296,0.314900010824,-9.0,0.112999998033,53684.0,5
2521        ,UNKNOWN ,0,-1.76889,-0.35782,0.40000000596,5,72,118497,118568,0.0305000003427,0.00510000018403,-9.0,-9.0,-9.0,-9.0,1237663783659766016,-9.0,-9.0,0.456999987364,53680.0,5
2522        ,UNKNOWN ,0,0.221034,-0.220709,0.40000000596,5,89,118570,118658,0.0335000008345,0.00559999980032,-9.0,-9.0,-9.0,-9.0,1237663783660617984,-9.0,-9.0,0.172999992967,53643.0,5
2524        ,UNKNOWN ,0,10.980313,-0.224752,0.40000000596,5,80,118660,118739,0.0164000000805,0.00270000007004,-9.0,-9.0,-9.0,-9.0,1237663783665336832,-9.0,-9.0,0.606000006199,53646.0,5
2527        ,UNKNOWN ,0,20.444984,-0.336549,0.40000000596,101,80,118741,118820,0.0412000007927,0.00689999992028,-9.0,-9.0,-9.0,-9.0,1237663783669465600,-9.0,-9.0,0.418999999762,53664.0,101
2528        ,UNKNOWN ,0,21.06296,-0.269189,0.40000000596,5,80,118822,118901,0.0296999998391,0.00490000005811,-9.0,-9.0,-9.0,-9.0,1237663783669727488,-9.0,-9.0,0.305999994278,53680.0,5
2530        ,UNKNOWN ,0,21.961712,-0.229739,0.40000000596,5,80,118903,118982,0.0310999993235,0.00520000001416,0.437750011683,0.000174000000698,0.436287999153,0.000174000000698,1237663783670120704,0.378100007772,-9.0,0.405999988317,53643.0,5
2532        ,UNKNOWN ,0,27.747421,-0.234268,0.40000000596,106,95,118984,119078,0.0340000018477,0.00570000009611,0.268893003464,4.50000006822e-05,0.267695993185,4.50000006822e-05,1237663783672676608,0.233600005507,-9.0,1.80999994278,53635.6132812,106
2533        ,2005fs  ,0,31.220629,-0.326551,0.40000000596,120,90,119080,119169,0.0264999996871,0.00439999997616,0.340000003576,0.00499999988824,0.338802993298,0.00499999988824,1237663783674184704,0.428700000048,-9.0,1.24199998379,53640.1953125,120
2535        ,UNKNOWN ,0,42.730995,-0.333579,0.40000000596,0,114,119171,119284,0.0603000000119,0.0100999996066,-9.0,-9.0,-9.0,-9.0,1237663783679230208,-9.0,-9.0,0.0439999997616,53583.0,0
2537        ,UNKNOWN ,0,50.921803,-0.285981,0.40000000596,103,125,119286,119410,0.0864999964833,0.0143999997526,-9.0,-9.0,-9.0,-9.0,1237660240314106112,0.0599000006914,-9.0,0.407999992371,53638.0,103
2538        ,UNKNOWN ,0,52.325336,-0.402368,0.40000000596,114,125,119412,119536,0.0914999991655,0.0152000002563,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,53654.0,114
2539        ,UNKNOWN ,0,-20.060822,-0.306416,0.40000000596,0,100,119538,119637,0.0513000003994,0.00860000029206,0.439438998699,7.69999969634e-05,0.437691986561,7.69999969634e-05,1237663478724821760,0.404399991035,-9.0,1.12300002575,53607.0,0
2540        ,UNKNOWN ,0,-17.448853,-0.205069,0.40000000596,5,191,119639,119829,0.101300001144,0.0168999992311,-9.0,-9.0,-9.0,-9.0,1237663543151493376,0.149599999189,-9.0,0.273999989033,53633.0,5
2541        ,UNKNOWN ,0,-3.602936,0.992659,0.40000000596,0,93,119831,119923,0.0298999994993,0.00499999988824,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,53596.0,0
2544        ,UNKNOWN ,0,-11.894653,-1.073363,0.40000000596,5,105,119925,120029,0.0373000018299,0.00620000017807,-9.0,-9.0,-9.0,-9.0,1237663275775099136,-9.0,-9.0,0.21400000155,53683.0,5
2545        ,UNKNOWN ,0,26.353851,0.945115,0.40000000596,104,95,120031,120125,0.0265999995172,0.00439999997616,0.240564003587,5.50000004296e-05,0.239366993308,5.50000004296e-05,1237663785282699520,0.228300005198,-9.0,1.80799996853,53639.0,104
2547        ,UNKNOWN ,0,-6.648163,-1.148315,0.40000000596,0,92,120127,120218,0.0370000004768,0.00620000017807,0.0979259982705,2.5999999707e-05,0.0965880006552,2.5999999707e-05,1237663275777392896,0.112300001085,-9.0,0.363999992609,53725.0,0
2548        ,UNKNOWN ,0,-6.349823,-1.200482,0.40000000596,5,100,120220,120319,0.0439999997616,0.00730000017211,0.359852999449,0.000128999992739,0.35819798708,0.000128999992739,1237663275777523968,0.303700000048,-9.0,0.193000003695,53654.0,5
2549        ,UNKNOWN ,0,-5.358368,-1.140246,0.40000000596,5,95,120321,120415,0.0320999994874,0.00540000014007,0.189319998026,9.99999974738e-06,0.187874004245,9.99999974738e-06,1237663275777917184,0.172800004482,-9.0,0.152999997139,53657.0,5
2550        ,UNKNOWN ,0,-3.924072,-1.234509,0.40000000596,110,95,120417,120511,0.0308999996632,0.00510000018403,1.1549500227,0.000432000000728,1.15234005451,0.000432000000728,1237663275778572544,-9.0,-9.0,0.172000005841,53648.0,110
2551        ,UNKNOWN ,0,-2.323029,-1.164062,0.40000000596,106,95,120513,120607,0.0287999995053,0.00480000022799,0.249061003327,1.89999991562e-05,0.247554004192,1.89999991562e-05,1237663275779228160,0.0951000005007,-9.0,0.865999996662,53627.0,106
2552        ,UNKNOWN ,0,1.5598,-1.146483,0.40000000596,5,95,120609,120703,0.0379000008106,0.0063000000082,0.0897900015116,2.5999999707e-05,0.0884929969907,2.5999999707e-05,1237663275780931584,0.143999993801,-9.0,0.0719999969006,53682.0,5
2554        ,UNKNOWN ,0,2.530455,-1.227298,0.40000000596,110,90,120705,120794,0.0309999994934,0.00520000001416,0.341977000237,3.70000016119e-05,0.340388000011,3.70000016119e-05,1237663275781390592,0.294499993324,-9.0,0.0179999992251,53639.0,110
2556        ,UNKNOWN ,0,3.708116,-1.244805,0.40000000596,0,89,120796,120884,0.0472999997437,0.00789999961853,0.104226998985,1.59999999596e-05,0.102926999331,1.59999999596e-05,1237663782588383744,0.0513999983668,-9.0,0.293000012636,53583.0,0
2559        ,UNKNOWN ,0,8.844931,-1.112622,0.40000000596,5,85,120886,120970,0.0230000000447,0.00380000006407,-9.0,-9.0,-9.0,-9.0,1237663782590677248,0.162799999118,-9.0,0.0460000000894,53644.0,5
2561        ,2005fv  ,0,46.343353,0.858291,0.40000000596,120,119,120972,121090,0.0764999985695,0.0127999996766,0.118129000068,2.09999998333e-05,0.117406003177,2.09999998333e-05,1237678437019287552,0.318599998951,-9.0,5.84499979019,53639.1796875,120
2563        ,UNKNOWN ,0,10.398136,-1.091957,0.40000000596,5,81,121092,121172,0.0227000005543,0.00380000006407,0.0809950008988,9.99999974738e-06,0.079772002995,9.99999974738e-06,1237663782591332608,0.0877000018954,-9.0,0.582000017166,53723.0,5
2568        ,UNKNOWN ,0,-10.127838,0.599577,0.40000000596,5,103,121174,121276,0.0471000000834,0.00789999961853,0.118213996291,9.99999974738e-06,0.116841003299,9.99999974738e-06,1237663277923303680,0.176200002432,-9.0,0.522000014782,53644.0,5
2569        ,UNKNOWN ,0,-9.144897,0.451329,0.40000000596,104,99,121278,121376,0.0441000014544,0.00740000000224,0.211246997118,1.80000006367e-05,0.209760993719,1.80000006367e-05,1237663277923762432,0.20530000329,-9.0,0.758000016212,53634.0,104
2570        ,UNKNOWN ,0,-8.802704,0.53747,0.40000000596,5,98,121378,121475,0.0368999987841,0.00609999988228,0.342014998198,4.89999983984e-05,0.34036898613,4.89999983984e-05,1237663277923893504,0.410299986601,-9.0,0.261999994516,53681.0,5
2571        ,UNKNOWN ,0,-5.833099,0.585968,0.40000000596,0,95,121477,121571,0.0333999991417,0.00559999980032,0.243502005935,4.09999993281e-05,0.241982996464,4.09999993281e-05,1237663277925204224,0.234699994326,-9.0,2.19099998474,53607.0,0
2572        ,UNKNOWN ,0,-4.208282,0.547542,0.40000000596,5,94,121573,121666,0.0240000002086,0.00400000018999,0.0971279963851,3.09999995807e-05,0.0957930013537,3.09999995807e-05,1237663277925925120,0.161200001836,-9.0,0.354999989271,53607.0,5
2575        ,UNKNOWN ,0,3.251602,0.610416,0.40000000596,101,89,121668,121756,0.0298999994993,0.00499999988824,-9.0,-9.0,-9.0,-9.0,1237663277929202176,-9.0,-9.0,0.27500000596,53644.0,101
2578        ,UNKNOWN ,0,-12.581696,-0.805796,0.40000000596,110,100,121758,121857,0.0377000011504,0.0063000000082,0.24710200727,4.50000006822e-05,0.245574995875,4.50000006822e-05,1237663783118110976,0.311199992895,-9.0,0.157000005245,53652.0,110
2582        ,UNKNOWN ,0,12.99757,0.506882,0.40000000596,104,85,121859,121943,0.0220999997109,0.00370000000112,0.0704829990864,2.30000005104e-05,0.0692910030484,2.30000005104e-05,1237663784739930880,0.0631999969482,-9.0,7.69000005722,53625.0,104
2583        ,UNKNOWN ,0,13.971733,0.611189,0.40000000596,5,85,121945,122029,0.0276999995112,0.00460000010207,-9.0,-9.0,-9.0,-9.0,1237663784740389376,-9.0,-9.0,0.172999992967,53645.0,5
2587        ,UNKNOWN ,0,-9.504822,-0.723358,0.40000000596,5,93,122031,122123,0.0390000008047,0.00650000013411,-9.0,-9.0,-9.0,-9.0,1237663783119487232,0.2799000144,-9.0,0.115999996662,53680.0,5
2588        ,UNKNOWN ,0,22.667231,0.503617,0.40000000596,5,85,122125,122209,0.0229000002146,0.00380000006407,0.401986002922,1.59999999596e-05,0.400568991899,1.59999999596e-05,1237663784744190208,0.334300011396,-9.0,0.180999994278,53648.0,5
2589        ,UNKNOWN ,0,-9.174316,-0.689948,0.40000000596,5,93,122211,122303,0.0359000004828,0.00600000005215,-9.0,-9.0,-9.0,-9.0,1237663783119618304,0.130799993873,-9.0,0.15000000596,53645.0,5
2591        ,UNKNOWN ,0,-6.64621,-0.76423,0.40000000596,5,95,122305,122399,0.0379999987781,0.0063000000082,-9.0,-9.0,-9.0,-9.0,1237663783120732416,0.490299999714,-9.0,0.187999993563,53684.0,5
2595        ,UNKNOWN ,0,26.246826,0.413839,0.40000000596,101,209,122401,122609,0.0337999984622,0.00559999980032,-9.0,-9.0,-9.0,-9.0,1237657071158624768,0.363799989223,-9.0,0.178000003099,53658.0,101
2596        ,UNKNOWN ,0,26.856133,0.508322,0.40000000596,5,95,122611,122705,0.0326000005007,0.00540000014007,-9.0,-9.0,-9.0,-9.0,1237663784746025472,0.470200002193,-9.0,0.300999999046,53654.0,5
2599        ,UNKNOWN ,0,30.12075,0.592051,0.40000000596,5,90,122707,122796,0.0261000003666,0.00439999997616,0.163130000234,2.70000000455e-05,0.162068992853,2.70000000455e-05,1237663784747466752,0.195999994874,-9.0,0.629999995232,53727.0,5
2600        ,UNKNOWN ,0,-3.923035,-0.725134,0.40000000596,5,89,122798,122886,0.0329999998212,0.0054999999702,-9.0,-9.0,-9.0,-9.0,1237663783121912576,0.212999999523,-9.0,0.412000000477,53641.0,5
2603        ,UNKNOWN ,0,32.39975,0.474538,0.40000000596,0,95,122888,122982,0.0265999995172,0.00439999997616,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,53624.0,0
2608        ,UNKNOWN ,0,46.073948,0.474138,0.40000000596,5,124,122984,123107,0.0803000032902,0.0133999995887,0.044431000948,2.09999998333e-05,0.043751001358,2.09999998333e-05,1237660241385684992,0.11630000174,-9.0,0.206000000238,53654.0,5
2610        ,UNKNOWN ,0,53.724796,0.586515,0.40000000596,110,125,123109,123233,0.114799998701,0.0190999992192,0.428346008062,9.50000030571e-05,0.427623003721,9.50000030571e-05,1237660241389027584,-9.0,-9.0,0.303999990225,53594.0,110
2611        ,UNKNOWN ,0,54.195942,0.476768,0.40000000596,0,111,123235,123345,0.077500000596,0.0129000004381,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,53726.0,0
2612        ,UNKNOWN ,0,54.896076,0.459855,0.40000000596,5,123,123347,123469,0.0974000021815,0.0162000004202,-9.0,-9.0,-9.0,-9.0,1237663239277904384,-9.0,-9.0,0.223000004888,53585.0,5
2614        ,UNKNOWN ,0,11.246094,-1.108232,0.40000000596,110,85,123471,123555,0.0185000002384,0.00310000008903,0.228220000863,2.49999993684e-05,0.226839005947,2.49999993684e-05,1237663782591725824,0.277099996805,-9.0,0.219999998808,53661.0,110
2615        ,UNKNOWN ,0,11.892693,-1.081236,0.40000000596,104,85,123557,123641,0.025399999693,0.00419999985024,0.0565380007029,1.20000004245e-05,0.0553559996188,1.20000004245e-05,1237663782591987968,0.0732000023127,-9.0,2.49799990654,53636.0,104
2616        ,UNKNOWN ,0,12.279715,-1.130192,0.40000000596,5,84,123643,123726,0.0318000018597,0.00529999984428,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,53656.0,5
2620        ,UNKNOWN ,0,15.189154,-1.093813,0.40000000596,101,85,123728,123812,0.0379000008106,0.0063000000082,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,53625.0,101
2621        ,UNKNOWN ,0,15.343814,-1.129215,0.40000000596,103,85,123814,123898,0.0373000018299,0.00620000017807,-9.0,-9.0,-9.0,-9.0,1237663782593495808,0.447400003672,-9.0,0.418000012636,53623.0,103
2623        ,UNKNOWN ,0,16.453583,-1.149279,0.40000000596,5,84,123900,123983,0.0615000016987,0.0102000003681,0.0648939982057,1.70000002981e-05,0.0637490004301,1.70000002981e-05,1237663782593954048,0.0820999965072,-9.0,0.731000006199,53627.0,5
2624        ,UNKNOWN ,0,19.395113,-1.193325,0.40000000596,5,85,123985,124069,0.0500999987125,0.00829999987036,0.185498997569,4.09999993281e-05,0.184260994196,4.09999993281e-05,1237663782595264512,0.324499994516,-9.0,0.246000006795,53599.0,5
2625        ,UNKNOWN ,0,21.800348,-1.178163,0.40000000596,5,85,124071,124155,0.0355000011623,0.00590000022203,0.0428210012615,1.4000000192e-05,0.0417609997094,1.4000000192e-05,1237663782596313088,0.0439999997616,-9.0,1.19799995422,53651.0,5
2629        ,UNKNOWN ,0,26.305559,-1.162436,0.40000000596,0,98,124157,124254,0.0296000000089,0.00490000005811,0.223049998283,3.79999983124e-05,0.221875995398,3.79999983124e-05,1237663782598279424,0.228499993682,-9.0,1.10199999809,53613.1367188,0
2630        ,UNKNOWN ,0,35.259197,-1.120055,0.40000000596,106,115,124256,124370,0.0299999993294,0.00499999988824,0.350719988346,9.50000030571e-05,0.349599003792,9.50000030571e-05,1237663782602211840,0.32800000906,-9.0,0.535000026226,53632.0,106
2632        ,UNKNOWN ,0,45.590126,-1.226101,0.40000000596,106,124,124372,124495,0.0957999974489,0.01600000076,0.296000003815,0.00999999977648,0.295150995255,0.00999999977648,1237660024523718912,0.244800001383,-9.0,3.07299995422,53632.6328125,106
2633        ,UNKNOWN ,0,47.104828,-1.154299,0.40000000596,110,125,124497,124621,0.0627999976277,0.0104999998584,0.108971998096,2.90000007226e-05,0.108276002109,2.90000007226e-05,1237660024524374016,0.186599999666,-9.0,0.21400000155,53601.0,110
2634        ,UNKNOWN ,0,49.491528,-1.1517,0.40000000596,5,129,124623,124751,0.0719000026584,0.0120000001043,-9.0,-9.0,-9.0,-9.0,1237663237128061184,0.520500004292,-9.0,0.405000001192,53639.0,5
2635        ,2005fw  ,0,52.704247,-1.238154,0.40000000596,120,129,124753,124881,0.0974000021815,0.0162000004202,0.143700003624,0.000500000023749,0.14310400188,0.000500000023749,1237663237129502976,0.0837000012398,-9.0,2.08100008965,53640.2695312,120
2636        ,UNKNOWN ,0,55.325588,-1.186329,0.40000000596,5,119,124883,125001,0.119999997318,0.019999999553,0.277085989714,2.90000007226e-05,0.276486009359,2.90000007226e-05,1237663237130617088,0.365999996662,-9.0,0.166999995708,53659.0,5
2639        ,UNKNOWN ,0,-29.535889,0.664467,0.40000000596,106,107,125003,125109,0.0518999993801,0.00860000029206,0.216312006116,2.99999992421e-05,0.21488699317,2.99999992421e-05,1237663544219926784,0.172000005841,-9.0,0.207000002265,53638.2070312,106
2641        ,UNKNOWN ,0,-23.492523,0.681064,0.40000000596,5,91,125111,125201,0.0652000010014,0.0109000001103,0.0671600028872,1.70000002981e-05,0.0658759996295,1.70000002981e-05,1237663544222548224,0.0912000015378,-9.0,1.15299999714,53573.0,5
2642        ,UNKNOWN ,0,-21.601074,0.697008,0.40000000596,5,105,125203,125307,0.0865999981761,0.0143999997526,0.0634770020843,1.49999996211e-05,0.06218900159,1.49999996211e-05,1237663544223400192,0.0793000012636,-9.0,0.994000017643,53713.0,5
2644        ,UNKNOWN ,0,-16.817413,0.822053,0.40000000596,5,101,125309,125409,0.0802000015974,0.0133999995887,0.123649001122,1.4000000192e-05,0.122272998095,1.4000000192e-05,1237663445442429184,0.149399995804,-9.0,0.70300000906,53595.0,5
2645        ,UNKNOWN ,0,-16.539307,0.717684,0.40000000596,5,103,125411,125513,0.1018999964,0.0170000009239,0.0911099985242,2.49999993684e-05,0.0897739976645,2.49999993684e-05,1237663445442560256,0.100900001824,-9.0,0.870999991894,53645.0,5
2646        ,UNKNOWN ,0,-12.926971,0.744008,0.40000000596,5,100,125515,125614,0.0425999984145,0.00710000004619,0.0701619982719,1.20000004245e-05,0.0688470005989,1.20000004245e-05,1237663462605652224,0.082999996841,-9.0,0.667999982834,53630.0,5
2649        ,UNKNOWN ,0,-0.500763,0.769274,0.40000000596,5,80,125616,125695,0.030700000003,0.00510000018403,0.0612099990249,1.49999996211e-05,0.0599320009351,1.49999996211e-05,1237657191978762240,0.0797000005841,-9.0,1.06500005722,53641.0,5
2650        ,UNKNOWN ,0,1.868539,0.777243,0.40000000596,5,103,125697,125799,0.0386999994516,0.00639999983832,0.0605590008199,1.89999991562e-05,0.0592929981649,1.89999991562e-05,1237657191979745280,0.0648000016809,-9.0,1.05799996853,53666.0,5
2651        ,UNKNOWN ,0,4.092941,0.716038,0.40000000596,103,100,125801,125900,0.0232999995351,0.0038999998942,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,53626.0,103
2653        ,UNKNOWN ,0,8.939073,0.697438,0.40000000596,5,104,125902,126005,0.0229000002146,0.00380000006407,0.0873000025749,1.29999998535e-05,0.0860520005226,1.29999998535e-05,1237663204918099968,0.12120000273,-9.0,1.02199995518,53646.0,5
2654        ,UNKNOWN ,0,13.354594,0.737655,0.40000000596,5,98,126007,126104,0.0244999993593,0.00410000002012,0.0675349980593,7.9999999798e-06,0.0663489997387,7.9999999798e-06,1237663204920000512,0.091099999845,-9.0,0.597000002861,53578.0,5
2656        ,UNKNOWN ,0,-10.09726,0.001195,0.40000000596,110,206,126106,126311,0.042500000447,0.00710000004619,0.365743011236,5.90000017837e-05,0.364068001509,5.90000017837e-05,1237663784192966912,0.351700007915,-9.0,0.287999987602,53638.0,110
2661        ,UNKNOWN ,0,-6.792511,0.097114,0.40000000596,113,99,126313,126411,0.0373999997973,0.00620000017807,0.19291099906,2.40000008489e-05,0.191452994943,2.40000008489e-05,1237663784194408960,0.127800002694,-9.0,1.22000002861,53630.0,113
2663        ,UNKNOWN ,0,-6.55545,0.179388,0.40000000596,5,99,126413,126511,0.0368000008166,0.00609999988228,-9.0,-9.0,-9.0,-9.0,1237663784194539776,0.571099996567,-9.0,0.16400000453,53648.0,5
2666        ,UNKNOWN ,0,6.440489,-0.792704,0.40000000596,104,79,126513,126591,0.0212999992073,0.00350000010803,0.0581349991262,7.9999999798e-06,0.0569059997797,7.9999999798e-06,1237663783126499328,0.0590000003576,-9.0,1.43499994278,53639.0,104
2667        ,UNKNOWN ,0,-3.751068,0.086639,0.40000000596,0,93,126593,126685,0.0348000004888,0.00579999992624,0.0955210030079,9.99999974738e-06,0.0941909998655,9.99999974738e-06,1237663784195719424,0.0934000015259,-9.0,0.763999998569,53725.0,0
2669        ,UNKNOWN ,0,7.828115,-0.770899,0.40000000596,5,80,126687,126766,0.022199999541,0.00370000000112,-9.0,-9.0,-9.0,-9.0,1237663783127089664,0.389899998903,-9.0,0.0750000029802,53644.0,5
2671        ,UNKNOWN ,0,-1.265137,0.16002,0.40000000596,0,95,126768,126862,0.0362000018358,0.00600000005215,-9.0,-9.0,-9.0,-9.0,1237663277390364928,0.163100004196,-9.0,1.13499999046,53639.0,0
2673        ,UNKNOWN ,0,1.171725,0.119723,0.40000000596,5,92,126864,126955,0.0285000000149,0.00480000022799,0.107514999807,1.59999999596e-05,0.106191001832,1.59999999596e-05,1237663784197882112,0.128199994564,-9.0,0.555000007153,53648.0,5
2675        ,UNKNOWN ,0,9.389821,-0.654783,0.40000000596,5,80,126957,127036,0.0197999998927,0.00329999998212,-9.0,-9.0,-9.0,-9.0,1237663783127745280,-9.0,-9.0,0.232999995351,53646.0,5
2677        ,UNKNOWN ,0,18.222132,-0.719503,0.40000000596,0,80,127038,127117,0.0265999995172,0.00439999997616,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,53610.0,0
2679        ,UNKNOWN ,0,19.939655,-0.763793,0.40000000596,101,80,127119,127198,0.035000000149,0.00579999992624,-9.0,-9.0,-9.0,-9.0,1237663783132397824,-9.0,-9.0,0.305000007153,53638.0,101
2681        ,UNKNOWN ,0,-20.250031,-0.632325,0.40000000596,5,208,127200,127407,0.0505000017583,0.00839999970049,0.239856004715,2.09999998333e-05,0.238352999091,2.09999998333e-05,1237660025031754496,0.189899995923,-9.0,0.33599999547,53646.0,5
2682        ,UNKNOWN ,0,20.227474,-0.82481,0.40000000596,5,80,127409,127488,0.0375000014901,0.00620000017807,-9.0,-9.0,-9.0,-9.0,1237663783132528896,0.291700005531,-9.0,0.0410000011325,53660.0,5
2683        ,UNKNOWN ,0,21.194843,-0.78516,0.40000000596,5,80,127490,127569,0.034699998796,0.00579999992624,-9.0,-9.0,-9.0,-9.0,1237663783132921856,0.55680000782,-9.0,0.379999995232,53647.0,5
2685        ,UNKNOWN ,0,10.030304,0.14607,0.40000000596,5,85,127571,127655,0.0205000005662,0.00340000004508,0.07619599998,9.99999974738e-06,0.07497099787,9.99999974738e-06,1237663784201814016,0.100900001824,-9.0,0.202999994159,53629.0,5
2689        ,2005fa  ,0,24.900267,-0.758794,0.40000000596,120,85,127657,127741,0.0333000011742,0.00559999980032,0.161488994956,4.60000010207e-05,0.160352006555,4.60000010207e-05,1237663783134560512,0.165800005198,-9.0,3.13499999046,53637.0,120
2690        ,UNKNOWN ,0,18.228758,0.680987,0.40000000596,5,105,127743,127847,0.0303000006825,0.00499999988824,0.0648019984365,7.00000009601e-06,0.0636719986796,7.00000009601e-06,1237663204922163200,0.109200000763,-9.0,0.78100001812,53657.0,5
2691        ,UNKNOWN ,0,20.130388,0.785802,0.40000000596,5,104,127849,127952,0.0293000005186,0.00490000005811,0.0522370003164,1.70000002981e-05,0.0511410012841,1.70000002981e-05,1237663204922949632,0.0671000033617,-9.0,0.998000025749,53576.0,5
2699        ,UNKNOWN ,0,28.675644,-0.708725,0.40000000596,105,90,127954,128043,0.030700000003,0.00510000018403,0.0460879988968,6.00000021223e-06,0.0451159998775,6.00000021223e-06,1237663783136198912,0.0548000000417,-9.0,1.20000004768,53591.0,105
2700        ,UNKNOWN ,0,10.493704,0.052731,0.40000000596,110,68,128045,128112,0.0201999992132,0.00340000004508,0.51075899601,5.50000004296e-05,0.509046018124,5.50000004296e-05,1237663784202010880,-9.0,-9.0,0.186000004411,53692.0,110
2703        ,UNKNOWN ,0,29.043783,-0.660428,0.40000000596,5,90,128114,128203,0.0286999996752,0.00480000022799,-9.0,-9.0,-9.0,-9.0,1237663783136330240,0.512099981308,-9.0,0.228000000119,53647.0,5
2705        ,UNKNOWN ,0,28.725803,0.811182,0.40000000596,5,114,128205,128318,0.0329999998212,0.0054999999702,0.027071999386,7.9999999798e-06,0.0261140000075,7.9999999798e-06,1237657071696543744,0.0731000006199,-9.0,0.661000013351,53606.0,5
2706        ,UNKNOWN ,0,12.144049,0.138396,0.40000000596,5,85,128320,128404,0.0216000005603,0.00359999993816,-9.0,-9.0,-9.0,-9.0,1237663784202732032,-9.0,-9.0,0.206000000238,53654.0,5
2707        ,UNKNOWN ,0,12.870324,0.147999,0.40000000596,110,85,128406,128490,0.022199999541,0.00370000000112,0.819598972797,0.000120999997307,0.817573010921,0.000120999997307,1237663784202993664,-9.0,-9.0,0.145999997854,53650.0,110
2709        ,UNKNOWN ,0,16.443628,0.11792,0.40000000596,110,85,128492,128576,0.0285000000149,0.0046999999322,0.263633996248,3.09999995807e-05,0.262270003557,3.09999995807e-05,1237663784204566528,0.410299986601,-9.0,0.216999992728,53689.0,110
2718        ,UNKNOWN ,0,21.197214,0.036328,0.40000000596,0,84,128578,128661,0.0320000015199,0.00529999984428,0.288883000612,7.9999999798e-06,0.287559002638,7.9999999798e-06,1237663784206663936,0.229499995708,-9.0,1.08299994469,53634.0,0
2720        ,UNKNOWN ,0,45.895641,0.744459,0.40000000596,5,107,128663,128769,0.0829000025988,0.0137999998406,0.0707160010934,4.99999987369e-06,0.0700159966946,4.99999987369e-06,1237666301627400448,0.0987000018358,-9.0,0.787000000477,53630.0,5
